,PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,AgeImputed,EmbarkedImputed,CabinImputed,male,Embarked_C,Embarked_Q,Embarked_S,Embarked_missing,Embarked_nan,Cabin_number,Cabin_letter_C,Cabin_letter_Q,Cabin_letter_S,Cabin_letter_m,Cabin_letter_nan
557,558,0,1,28.0,0,0,227.525,True,False,True,True,1,0,0,0,0,,1,0,0,0,0
558,559,1,1,39.0,1,1,79.65,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
559,560,1,3,36.0,1,0,17.4,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
560,561,0,3,28.0,0,0,7.75,True,False,True,True,0,1,0,0,0,,0,1,0,0,0
561,562,0,3,40.0,0,0,7.8958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
562,563,0,2,28.0,0,0,13.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
563,564,0,3,28.0,0,0,8.05,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
564,565,0,3,28.0,0,0,8.05,True,False,True,False,0,0,1,0,0,,0,0,1,0,0
565,566,0,3,24.0,2,0,24.15,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
566,567,0,3,19.0,0,0,7.8958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
567,568,0,3,29.0,0,4,21.075,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
568,569,0,3,28.0,0,0,7.2292,True,False,True,True,1,0,0,0,0,,1,0,0,0,0
569,570,1,3,32.0,0,0,7.8542,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
570,571,1,2,62.0,0,0,10.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
571,572,1,1,53.0,2,0,51.4792,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
572,573,1,1,36.0,0,0,26.3875,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
573,574,1,3,28.0,0,0,7.75,True,False,True,False,0,1,0,0,0,,0,1,0,0,0
574,575,0,3,16.0,0,0,8.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
575,576,0,3,19.0,0,0,14.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
576,577,1,2,34.0,0,0,13.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
577,578,1,1,39.0,1,0,55.9,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
578,579,0,3,28.0,1,0,14.4583,True,False,True,False,1,0,0,0,0,,1,0,0,0,0
579,580,1,3,32.0,0,0,7.925,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
580,581,1,2,25.0,1,1,30.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
581,582,1,1,39.0,1,1,110.8833,False,False,False,False,1,0,0,0,0,,1,0,0,0,0
582,583,0,2,54.0,0,0,26.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
583,584,0,1,36.0,0,0,40.125,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
584,585,0,3,28.0,0,0,8.7125,True,False,True,True,1,0,0,0,0,,1,0,0,0,0
585,586,1,1,18.0,0,2,79.65,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
586,587,0,2,47.0,0,0,15.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
587,588,1,1,60.0,1,1,79.2,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
588,589,0,3,22.0,0,0,8.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
589,590,0,3,28.0,0,0,8.05,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
590,591,0,3,35.0,0,0,7.125,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
591,592,1,1,52.0,1,0,78.2667,False,False,False,False,1,0,0,0,0,,1,0,0,0,0
592,593,0,3,47.0,0,0,7.25,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
593,594,0,3,28.0,0,2,7.75,True,False,True,False,0,1,0,0,0,,0,1,0,0,0
594,595,0,2,37.0,1,0,26.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
595,596,0,3,36.0,1,1,24.15,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
596,597,1,2,28.0,0,0,33.0,True,False,True,False,0,0,1,0,0,,0,0,1,0,0
597,598,0,3,49.0,0,0,0.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
598,599,0,3,28.0,0,0,7.225,True,False,True,True,1,0,0,0,0,,1,0,0,0,0
599,600,1,1,49.0,1,0,56.9292,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
600,601,1,2,24.0,2,1,27.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
601,602,0,3,28.0,0,0,7.8958,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
602,603,0,1,28.0,0,0,42.4,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
603,604,0,3,44.0,0,0,8.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
604,605,1,1,35.0,0,0,26.55,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
605,606,0,3,36.0,1,0,15.55,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
606,607,0,3,30.0,0,0,7.8958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
607,608,1,1,27.0,0,0,30.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
608,609,1,2,22.0,1,2,41.5792,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
609,610,1,1,40.0,0,0,153.4625,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
610,611,0,3,39.0,1,5,31.275,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
611,612,0,3,28.0,0,0,7.05,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
612,613,1,3,28.0,1,0,15.5,True,False,True,False,0,1,0,0,0,,0,1,0,0,0
613,614,0,3,28.0,0,0,7.75,True,False,True,True,0,1,0,0,0,,0,1,0,0,0
614,615,0,3,35.0,0,0,8.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
615,616,1,2,24.0,1,2,65.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
616,617,0,3,34.0,1,1,14.4,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
617,618,0,3,26.0,1,0,16.1,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
618,619,1,2,4.0,2,1,39.0,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
619,620,0,2,26.0,0,0,10.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
620,621,0,3,27.0,1,0,14.4542,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
621,622,1,1,42.0,1,0,52.5542,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
622,623,1,3,20.0,1,1,15.7417,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
623,624,0,3,21.0,0,0,7.8542,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
624,625,0,3,21.0,0,0,16.1,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
625,626,0,1,61.0,0,0,32.3208,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
626,627,0,2,57.0,0,0,12.35,False,False,True,True,0,1,0,0,0,,0,1,0,0,0
627,628,1,1,21.0,0,0,77.9583,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
628,629,0,3,26.0,0,0,7.8958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
629,630,0,3,28.0,0,0,7.7333,True,False,True,True,0,1,0,0,0,,0,1,0,0,0
630,631,1,1,80.0,0,0,30.0,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
631,632,0,3,51.0,0,0,7.0542,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
632,633,1,1,32.0,0,0,30.5,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
633,634,0,1,28.0,0,0,0.0,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
634,635,0,3,9.0,3,2,27.9,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
635,636,1,2,28.0,0,0,13.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
636,637,0,3,32.0,0,0,7.925,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
637,638,0,2,31.0,1,1,26.25,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
638,639,0,3,41.0,0,5,39.6875,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
639,640,0,3,28.0,1,0,16.1,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
640,641,0,3,20.0,0,0,7.8542,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
641,642,1,1,24.0,0,0,69.3,False,False,False,False,1,0,0,0,0,,1,0,0,0,0
642,643,0,3,2.0,3,2,27.9,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
643,644,1,3,28.0,0,0,56.4958,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
644,645,1,3,0.75,2,1,19.2583,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
645,646,1,1,48.0,1,0,76.7292,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
646,647,0,3,19.0,0,0,7.8958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
647,648,1,1,56.0,0,0,35.5,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
648,649,0,3,28.0,0,0,7.55,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
649,650,1,3,23.0,0,0,7.55,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
650,651,0,3,28.0,0,0,7.8958,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
651,652,1,2,18.0,0,1,23.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
652,653,0,3,21.0,0,0,8.4333,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
653,654,1,3,28.0,0,0,7.8292,True,False,True,False,0,1,0,0,0,,0,1,0,0,0
654,655,0,3,18.0,0,0,6.75,False,False,True,False,0,1,0,0,0,,0,1,0,0,0
655,656,0,2,24.0,2,0,73.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
656,657,0,3,28.0,0,0,7.8958,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
657,658,0,3,32.0,1,1,15.5,False,False,True,False,0,1,0,0,0,,0,1,0,0,0
658,659,0,2,23.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
659,660,0,1,58.0,0,2,113.275,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
660,661,1,1,50.0,2,0,133.65,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
661,662,0,3,40.0,0,0,7.225,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
662,663,0,1,47.0,0,0,25.5875,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
663,664,0,3,36.0,0,0,7.4958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
664,665,1,3,20.0,1,0,7.925,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
665,666,0,2,32.0,2,0,73.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
666,667,0,2,25.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
667,668,0,3,28.0,0,0,7.775,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
668,669,0,3,43.0,0,0,8.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
669,670,1,1,28.0,1,0,52.0,True,False,False,False,0,0,1,0,0,,0,0,1,0,0
670,671,1,2,40.0,1,1,39.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
671,672,0,1,31.0,1,0,52.0,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
672,673,0,2,70.0,0,0,10.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
673,674,1,2,31.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
674,675,0,2,28.0,0,0,0.0,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
675,676,0,3,18.0,0,0,7.775,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
676,677,0,3,24.5,0,0,8.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
677,678,1,3,18.0,0,0,9.8417,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
678,679,0,3,43.0,1,6,46.9,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
679,680,1,1,36.0,0,1,512.3292,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
680,681,0,3,28.0,0,0,8.1375,True,False,True,False,0,1,0,0,0,,0,1,0,0,0
681,682,1,1,27.0,0,0,76.7292,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
682,683,0,3,20.0,0,0,9.225,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
683,684,0,3,14.0,5,2,46.9,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
684,685,0,2,60.0,1,1,39.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
685,686,0,2,25.0,1,2,41.5792,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
686,687,0,3,14.0,4,1,39.6875,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
687,688,0,3,19.0,0,0,10.1708,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
688,689,0,3,18.0,0,0,7.7958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
689,690,1,1,15.0,0,1,211.3375,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
690,691,1,1,31.0,1,0,57.0,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
691,692,1,3,4.0,0,1,13.4167,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
692,693,1,3,28.0,0,0,56.4958,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
693,694,0,3,25.0,0,0,7.225,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
694,695,0,1,60.0,0,0,26.55,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
695,696,0,2,52.0,0,0,13.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
696,697,0,3,44.0,0,0,8.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
697,698,1,3,28.0,0,0,7.7333,True,False,True,False,0,1,0,0,0,,0,1,0,0,0
698,699,0,1,49.0,1,1,110.8833,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
699,700,0,3,42.0,0,0,7.65,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
700,701,1,1,18.0,1,0,227.525,False,False,False,False,1,0,0,0,0,,1,0,0,0,0
701,702,1,1,35.0,0,0,26.2875,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
702,703,0,3,18.0,0,1,14.4542,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
703,704,0,3,25.0,0,0,7.7417,False,False,True,True,0,1,0,0,0,,0,1,0,0,0
704,705,0,3,26.0,1,0,7.8542,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
705,706,0,2,39.0,0,0,26.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
706,707,1,2,45.0,0,0,13.5,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
707,708,1,1,42.0,0,0,26.2875,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
708,709,1,1,22.0,0,0,151.55,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
709,710,1,3,28.0,1,1,15.2458,True,False,True,True,1,0,0,0,0,,1,0,0,0,0
710,711,1,1,24.0,0,0,49.5042,False,False,False,False,1,0,0,0,0,,1,0,0,0,0
711,712,0,1,28.0,0,0,26.55,True,False,False,True,0,0,1,0,0,,0,0,1,0,0
712,713,1,1,48.0,1,0,52.0,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
713,714,0,3,29.0,0,0,9.4833,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
714,715,0,2,52.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
715,716,0,3,19.0,0,0,7.65,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
716,717,1,1,38.0,0,0,227.525,False,False,False,False,1,0,0,0,0,,1,0,0,0,0
717,718,1,2,27.0,0,0,10.5,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
718,719,0,3,28.0,0,0,15.5,True,False,True,True,0,1,0,0,0,,0,1,0,0,0
719,720,0,3,33.0,0,0,7.775,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
720,721,1,2,6.0,0,1,33.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
721,722,0,3,17.0,1,0,7.0542,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
722,723,0,2,34.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
723,724,0,2,50.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
724,725,1,1,27.0,1,0,53.1,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
725,726,0,3,20.0,0,0,8.6625,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
726,727,1,2,30.0,3,0,21.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
727,728,1,3,28.0,0,0,7.7375,True,False,True,False,0,1,0,0,0,,0,1,0,0,0
728,729,0,2,25.0,1,0,26.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
729,730,0,3,25.0,1,0,7.925,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
730,731,1,1,29.0,0,0,211.3375,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
731,732,0,3,11.0,0,0,18.7875,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
732,733,0,2,28.0,0,0,0.0,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
733,734,0,2,23.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
734,735,0,2,23.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
735,736,0,3,28.5,0,0,16.1,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
736,737,0,3,48.0,1,3,34.375,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
737,738,1,1,35.0,0,0,512.3292,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
738,739,0,3,28.0,0,0,7.8958,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
739,740,0,3,28.0,0,0,7.8958,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
740,741,1,1,28.0,0,0,30.0,True,False,False,True,0,0,1,0,0,,0,0,1,0,0
741,742,0,1,36.0,1,0,78.85,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
742,743,1,1,21.0,2,2,262.375,False,False,False,False,1,0,0,0,0,,1,0,0,0,0
743,744,0,3,24.0,1,0,16.1,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
744,745,1,3,31.0,0,0,7.925,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
745,746,0,1,70.0,1,1,71.0,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
746,747,0,3,16.0,1,1,20.25,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
747,748,1,2,30.0,0,0,13.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
748,749,0,1,19.0,1,0,53.1,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
749,750,0,3,31.0,0,0,7.75,False,False,True,True,0,1,0,0,0,,0,1,0,0,0
750,751,1,2,4.0,1,1,23.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
751,752,1,3,6.0,0,1,12.475,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
752,753,0,3,33.0,0,0,9.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
753,754,0,3,23.0,0,0,7.8958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
754,755,1,2,48.0,1,2,65.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
755,756,1,2,0.67,1,1,14.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
756,757,0,3,28.0,0,0,7.7958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
757,758,0,2,18.0,0,0,11.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
758,759,0,3,34.0,0,0,8.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
759,760,1,1,33.0,0,0,86.5,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
760,761,0,3,28.0,0,0,14.5,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
761,762,0,3,41.0,0,0,7.125,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
762,763,1,3,20.0,0,0,7.2292,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
763,764,1,1,36.0,1,2,120.0,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
764,765,0,3,16.0,0,0,7.775,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
765,766,1,1,51.0,1,0,77.9583,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
766,767,0,1,28.0,0,0,39.6,True,False,True,True,1,0,0,0,0,,1,0,0,0,0
767,768,0,3,30.5,0,0,7.75,False,False,True,False,0,1,0,0,0,,0,1,0,0,0
768,769,0,3,28.0,1,0,24.15,True,False,True,True,0,1,0,0,0,,0,1,0,0,0
769,770,0,3,32.0,0,0,8.3625,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
770,771,0,3,24.0,0,0,9.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
771,772,0,3,48.0,0,0,7.8542,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
772,773,0,2,57.0,0,0,10.5,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
773,774,0,3,28.0,0,0,7.225,True,False,True,True,1,0,0,0,0,,1,0,0,0,0
774,775,1,2,54.0,1,3,23.0,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
775,776,0,3,18.0,0,0,7.75,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
776,777,0,3,28.0,0,0,7.75,True,False,False,True,0,1,0,0,0,,0,1,0,0,0
777,778,1,3,5.0,0,0,12.475,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
778,779,0,3,28.0,0,0,7.7375,True,False,True,True,0,1,0,0,0,,0,1,0,0,0
779,780,1,1,43.0,0,1,211.3375,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
780,781,1,3,13.0,0,0,7.2292,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
781,782,1,1,17.0,1,0,57.0,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
782,783,0,1,29.0,0,0,30.0,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
783,784,0,3,28.0,1,2,23.45,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
784,785,0,3,25.0,0,0,7.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
785,786,0,3,25.0,0,0,7.25,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
786,787,1,3,18.0,0,0,7.4958,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
787,788,0,3,8.0,4,1,29.125,False,False,True,True,0,1,0,0,0,,0,1,0,0,0
788,789,1,3,1.0,1,2,20.575,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
789,790,0,1,46.0,0,0,79.2,False,False,False,True,1,0,0,0,0,,1,0,0,0,0
790,791,0,3,28.0,0,0,7.75,True,False,True,True,0,1,0,0,0,,0,1,0,0,0
791,792,0,2,16.0,0,0,26.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
792,793,0,3,28.0,8,2,69.55,True,False,True,False,0,0,1,0,0,,0,0,1,0,0
793,794,0,1,28.0,0,0,30.6958,True,False,True,True,1,0,0,0,0,,1,0,0,0,0
794,795,0,3,25.0,0,0,7.8958,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
795,796,0,2,39.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
796,797,1,1,49.0,0,0,25.9292,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
797,798,1,3,31.0,0,0,8.6833,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
798,799,0,3,30.0,0,0,7.2292,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
799,800,0,3,30.0,1,1,24.15,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
800,801,0,2,34.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
801,802,1,2,31.0,1,1,26.25,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
802,803,1,1,11.0,1,2,120.0,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
803,804,1,3,0.42,0,1,8.5167,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
804,805,1,3,27.0,0,0,6.975,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
805,806,0,3,31.0,0,0,7.775,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
806,807,0,1,39.0,0,0,0.0,False,False,False,True,0,0,1,0,0,,0,0,1,0,0
807,808,0,3,18.0,0,0,7.775,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
808,809,0,2,39.0,0,0,13.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
809,810,1,1,33.0,1,0,53.1,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
810,811,0,3,26.0,0,0,7.8875,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
811,812,0,3,39.0,0,0,24.15,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
812,813,0,2,35.0,0,0,10.5,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
813,814,0,3,6.0,4,2,31.275,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
814,815,0,3,30.5,0,0,8.05,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
815,816,0,1,28.0,0,0,0.0,True,False,False,True,0,0,1,0,0,,0,0,1,0,0
816,817,0,3,23.0,0,0,7.925,False,False,True,False,0,0,1,0,0,,0,0,1,0,0
817,818,0,2,31.0,1,1,37.0042,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
818,819,0,3,43.0,0,0,6.45,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
819,820,0,3,10.0,3,2,27.9,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
820,821,1,1,52.0,1,1,93.5,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
821,822,1,3,27.0,0,0,8.6625,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
822,823,0,1,38.0,0,0,0.0,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
823,824,1,3,27.0,0,1,12.475,False,False,False,False,0,0,1,0,0,,0,0,1,0,0
824,825,0,3,2.0,4,1,39.6875,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
825,826,0,3,28.0,0,0,6.95,True,False,True,True,0,1,0,0,0,,0,1,0,0,0
826,827,0,3,28.0,0,0,56.4958,True,False,True,True,0,0,1,0,0,,0,0,1,0,0
827,828,1,2,1.0,0,2,37.0042,False,False,True,True,1,0,0,0,0,,1,0,0,0,0
828,829,1,3,28.0,0,0,7.75,True,False,True,True,0,1,0,0,0,,0,1,0,0,0
829,830,1,1,62.0,0,0,80.0,False,True,False,False,0,0,0,1,0,,0,0,0,1,0
830,831,1,3,15.0,1,0,14.4542,False,False,True,False,1,0,0,0,0,,1,0,0,0,0
831,832,1,2,0.83,1,1,18.75,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
832,833,0,3,28.0,0,0,7.2292,True,False,True,True,1,0,0,0,0,,1,0,0,0,0
833,834,0,3,23.0,0,0,7.8542,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
834,835,0,3,18.0,0,0,8.3,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
835,836,1,1,39.0,1,1,83.1583,False,False,False,False,1,0,0,0,0,,1,0,0,0,0
836,837,0,3,21.0,0,0,8.6625,False,False,True,True,0,0,1,0,0,,0,0,1,0,0
